Index,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
35,muh44,Wed 27 July 2022 ,خمینی شهر ,اصفهان ,Iran ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,not sought,seen
36,muh44,Wed 27 July 2022 ,طنجة,طنجة,Morocco ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,seen
37,muh44,Wed 27 July 2022 ,ٍديربلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
38,muh44,Wed 27 July 2022 ,الإمارات ,دبي,United Arab Emirates ,Before sunrise,totally cloudy,hazy,Not Seen,not sought,not sought,not sought,not sought
39,muh44,Wed 27 July 2022 ,dewsbury,west yorkshire,United Kingdom ,Before sunrise,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
40,muh44,Wed 27 July 2022 ,Bolton,Greater Manchester,United Kingdom ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
41,muh44,Wed 27 July 2022 ,Bolton,Greater Manchester ,United Kingdom ,Before sunrise,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
42,muh44,Thu 28 July 2022 ,الحسينية,بغداد,Iraq ,Before sunrise,partly cloudy,clear,Not Seen,not seen,not sought,not seen,not sought
43,muh44,Thu 28 July 2022 ,ديربلوط,سلفيت,Iraq ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
0,saf44,Sat 27 August 2022 ,طنطا,الغربية,Egypt ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not seen
1,saf44,Sat 27 August 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not sought
2,saf44,Sat 27 August 2022 ,Shahreza,Isfahan,Iran ,After sunset,clear,hazy,Not Seen,not sought,not seen,not sought,not sought
3,saf44,Sat 27 August 2022 ,الناظور ,الشرق,Morocco ,After sunset,partly cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
4,saf44,Sat 27 August 2022 ,طنجة,طنجة,Morocco ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not seen
5,saf44,Sat 27 August 2022 ,Kaduna,Kaduna,Nigeria ,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
6,saf44,Sat 27 August 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
7,saf44,Sat 27 August 2022 ,Blacksburg,virginia,United States ,After sunset,partly cloudy,very hazy,Not Seen,not sought,not seen,not sought,not sought
8,saf44,Sun 28 August 2022 ,عيسى,الجنوبية,Bahrain ,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
9,saf44,Sun 28 August 2022 ,Dhaka,Dhaka,Bangladesh ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
10,saf44,Sun 28 August 2022 ,Siwa,Matrooh,Egypt ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
11,saf44,Sun 28 August 2022 ,القاهرة,القاهرة,Egypt ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
12,saf44,Sun 28 August 2022 ,E73 road,Tolna,Hungary ,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
13,saf44,Sun 28 August 2022 ,Surakarta,Central Java,Indonesia ,After sunset,partly cloudy,hazy,Seen,not sought,seen,seen,seen
14,saf44,Sun 28 August 2022 ,Surakarta,Central Java,Indonesia ,Before sunset,partly cloudy,hazy,Photographed,not seen,not seen,not seen,seen
15,saf44,Sun 28 August 2022 ,Ponorogo,Jawa Timur,Indonesia ,After sunset,partly cloudy,hazy,Photographed,not seen,not sought,not sought,seen
16,saf44,Sun 28 August 2022 ,Medan,North Sumatera,Indonesia ,After sunset,partly cloudy,hazy,Seen,seen,not sought,seen,seen
17,saf44,Sun 28 August 2022 ,Poodeh Village Cemetery ,Isfahan,Iran ,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
18,saf44,Sun 28 August 2022 ,خمینی شهر ,اصفهان ,Iran ,After sunset,clear,superb,Seen,seen,seen,not sought,seen
19,saf44,Sun 28 August 2022 ,الحسينية,بغداد,Iraq ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
20,saf44,Sun 28 August 2022 ,Chioggia,Venetia,Italy ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
21,saf44,Sun 28 August 2022 ,milan,lombardy,Italy ,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not seen
22,saf44,Sun 28 August 2022 ,benslimane,benslimane,Morocco ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
23,saf44,Sun 28 August 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
24,saf44,Sun 28 August 2022 ,الهفوف,الأحساء,Saudi Arabia ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
25,saf44,Sun 28 August 2022 ,دبي,دبي,United Arab Emirates ,After sunset,clear,clear,Seen,not seen,seen,seen,seen
26,saf44,Sun 28 August 2022 ,Abu Dhabi,Abu Dhabi,United Arab Emirates ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
27,saf44,Sun 28 August 2022 ,نزوى,دبي,United Arab Emirates ,After sunset,clear,hazy,Seen,seen,seen,seen,not sought
28,saf44,Sun 28 August 2022 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,very hazy,Seen,seen,seen,not sought,not sought
29,saf44,Fri 26 August 2022 ,الكويف,تبسة,Algeria ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
30,saf44,Fri 26 August 2022 ,Debrecen,Hajdú-Bihar County,Hungary ,Before sunrise,clear,superb,Seen,seen,seen,seen,seen
31,saf44,Fri 26 August 2022 ,Surakarta,Central Java,Indonesia ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
32,saf44,Fri 26 August 2022 ,خمینی شهر ,اصفهان ,Iran ,Before sunrise,clear,superb,Seen,seen,seen,not sought,seen
33,saf44,Fri 26 August 2022 ,Chioggia,Venetia,Italy ,Before sunrise,clear,clear,Seen,seen,seen,not sought,not sought
34,saf44,Fri 26 August 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
35,saf44,Fri 26 August 2022 ,الإمارات ,دبي,United Arab Emirates ,Before sunrise,clear,superb,Seen,seen,not sought,seen,not sought
36,saf44,Fri 26 August 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,clear,clear,Seen,seen,seen,seen,seen
37,saf44,Sat 27 August 2022 ,ديربلوط,سلفيت,United Arab Emirates ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
0,raa44,Mon 26 September 2022 ,قمار,الوادي,Algeria ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
1,raa44,Mon 26 September 2022 ,كوينين,الوادي,Algeria ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
2,raa44,Mon 26 September 2022 ,باتنة,باتنة,Algeria ,After sunset,clear,clear,Not Seen,not seen,not seen,not sought,not sought
3,raa44,Mon 26 September 2022 ,Sydney,NSW,Australia ,After sunset,totally cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
4,raa44,Mon 26 September 2022 ,سدني,NSW,Australia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
5,raa44,Mon 26 September 2022 ,Dhaka,Dhaka,Bangladesh ,After sunset,clear,superb,Not Seen,not seen,not sought,not sought,not sought
6,raa44,Mon 26 September 2022 ,طنطا ,الغربية,Egypt ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
7,raa44,Mon 26 September 2022 ,القاهرة,القاهرة,Egypt ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
8,raa44,Mon 26 September 2022 ,Surakarta,Central Java,Indonesia ,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
9,raa44,Mon 26 September 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
10,raa44,Mon 26 September 2022 ,Shahreza,Isfahan,Iran ,After sunset,clear,hazy,Not Seen,not sought,not seen,not sought,not sought
11,raa44,Mon 26 September 2022 ,Milan,Lombardy,Italy ,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
12,raa44,Mon 26 September 2022 ,تاوريرت,تاوريرت,Morocco ,After sunset,partly cloudy,hazy,Not Seen,not sought,not sought,not sought,not sought
13,raa44,Mon 26 September 2022 ,Kaduna ,Kaduna ,Nigeria ,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
14,raa44,Mon 26 September 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
15,raa44,Mon 26 September 2022 ,Dhahran,Eastern Province,Saudi Arabia ,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
16,raa44,Mon 26 September 2022 ,المهدية,المهدية,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
17,raa44,Mon 26 September 2022 ,نزوى ,دبي,United Arab Emirates ,After sunset,clear,hazy,Not Seen,not seen,not sought,not seen,not seen
18,raa44,Mon 26 September 2022 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,hazy,Seen,not sought,seen,not sought,not sought
19,raa44,Tue 27 September 2022 ,باتنة,باتنة,Algeria ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
20,raa44,Tue 27 September 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,very hazy,Seen by others,not seen,not seen,not seen,not seen
21,raa44,Tue 27 September 2022 ,Poodeh Village Cemetery ,Isfahan,Iran ,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
22,raa44,Tue 27 September 2022 ,Telok Kemang Observatory,Negeri Sembilan,Malaysia ,After sunset,partly cloudy,clear,Seen,seen,not seen,seen,seen
23,raa44,Tue 27 September 2022 ,"Telok Kemang Observatory, Port Dickson",Negeri Sembilan,Malaysia ,Before sunset,partly cloudy,clear,Photographed,not seen,not sought,not sought,seen
24,raa44,Tue 27 September 2022 ,بنسليمان ,بنسليمان,Morocco ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
25,raa44,Tue 27 September 2022 ,طنجة,طنجة,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
26,raa44,Tue 27 September 2022 ,Kathmandu,Bagmati,Nepal ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
27,raa44,Tue 27 September 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
28,raa44,Tue 27 September 2022 ,دبي,دبي,United Arab Emirates ,After sunset,clear,clear,Seen,seen,seen,seen,seen
29,raa44,Tue 27 September 2022 ,York,North Yorkshire,United Kingdom ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
30,raa44,Tue 27 September 2022 ,Blacksburg,Virginia,United States ,Before sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
31,raa44,Sat 24 September 2022 ,Surakarta,Central Java,Indonesia ,Before sunrise,clear,clear,Seen,seen,seen,seen,not sought
32,raa44,Sat 24 September 2022 ,الحسينية,بغداد baghdad,Iraq ,Before sunrise,clear,clear,Seen,seen,not sought,seen,not sought
33,raa44,Sat 24 September 2022 ,طنجة,طنجة,Morocco ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,seen
34,raa44,Sat 24 September 2022 , دير بلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
35,raa44,Sat 24 September 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,seen,seen
36,raa44,Sat 24 September 2022 ,York,North Yorkshire,United Kingdom ,Before sunrise,partly cloudy,hazy,Seen by others,seen,not sought,not sought,not sought
37,raa44,Sat 24 September 2022 ,شارلستون Charlestown,رود آيلاند Rhode Island,United States ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
38,raa44,Sun 25 September 2022 ,الحسينية,بغداد,Iraq ,Before sunrise,partly cloudy,clear,Not Seen,not seen,not sought,not seen,not sought
39,raa44,Sun 25 September 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
40,raa44,Sun 25 September 2022 ,Khatim,Abu Dhabi,Palestine ,After sunrise,clear,hazy,Photographed,not sought,not sought,not sought,seen
41,raa44,Sun 25 September 2022 ,دبي,دبي,Palestine ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
0,rat44,Tue 25 October 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
1,rat44,Tue 25 October 2022 ,Tucson,AZ,United States ,After sunset,clear,superb,Not Seen,not sought,not seen,not seen,not sought
2,rat44,Wed 26 October 2022 ,الكويف,تبسة,Algeria ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
3,rat44,Wed 26 October 2022 ,مدينة عيسى,الجنوبية,Bahrain ,After sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
4,rat44,Wed 26 October 2022 ,Dhaka,Dhaka,Bangladesh ,After sunset,partly cloudy,superb,Not Seen,not seen,not sought,not sought,not sought
5,rat44,Wed 26 October 2022 ,Dhaka,Uttara,Bangladesh ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
6,rat44,Wed 26 October 2022 ,القاهرة,القاهرة,Egypt ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
7,rat44,Wed 26 October 2022 ,طنطا,الغربية,Egypt ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
8,rat44,Wed 26 October 2022 ,Surakarta,Central Java,Indonesia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not sought
9,rat44,Wed 26 October 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
10,rat44,Wed 26 October 2022 ,Shahreza,Isfahan,Iran ,After sunset,clear,hazy,Seen,not seen,seen,not sought,not sought
11,rat44,Wed 26 October 2022 ,Milan,Lombardy,Italy ,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
12,rat44,Wed 26 October 2022 ,Irbid,Irbid,Jordan ,After sunset,partly cloudy,hazy,Seen,not seen,not sought,seen,not sought
13,rat44,Wed 26 October 2022 ,انواكشوط,انواكشوط,Mauritania ,After sunset,clear,clear,Seen by others,seen,not sought,not sought,not sought
14,rat44,Wed 26 October 2022 ,بنسليمان ,بنسليمان,Morocco ,After sunset,partly cloudy,hazy,Seen by others,not seen,not sought,not sought,not sought
15,rat44,Wed 26 October 2022 ,تاوريرت,تاوريرت,Morocco ,After sunset,partly cloudy,clear,Seen,not sought,seen,not sought,not sought
16,rat44,Wed 26 October 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
17,rat44,Wed 26 October 2022 ,Alkhober,Eastern Province,Saudi Arabia ,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
18,rat44,Wed 26 October 2022 ,المهدية,المهدية,Tunisia ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
19,rat44,Wed 26 October 2022 ,دبي,دبي,United Arab Emirates ,After sunset,clear,clear,Seen,not seen,not seen,seen,seen
20,rat44,Wed 26 October 2022 ,دبي,نزوى,United Arab Emirates ,After sunset,clear,clear,Photographed,not seen,not seen,not sought,seen
21,rat44,Wed 26 October 2022 ,Blacksburg,Virginia,United States ,Before sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
22,rat44,Mon 24 October 2022 ,الكويف,تبسة,Algeria ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,seen
23,rat44,Mon 24 October 2022 ,Surakarta,Central Java,Indonesia ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
24,rat44,Mon 24 October 2022 ,اربد,اربد,Jordan ,After sunrise,partly cloudy,hazy,Photographed,not sought,not sought,not sought,seen
25,rat44,Mon 24 October 2022 ,طنجة,طنجة,Morocco ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,seen
26,rat44,Mon 24 October 2022 ,طنجة,طنجة,Morocco ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,seen
27,rat44,Mon 24 October 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
28,rat44,Mon 24 October 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,clear,clear,Seen,seen,seen,seen,seen
29,rat44,Mon 24 October 2022 ,الإمارات ,دبي,United Arab Emirates ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
30,rat44,Mon 24 October 2022 ,Blacksburg,Virginia,United States ,Before sunrise,clear,very hazy,Seen,seen,seen,not sought,not sought
31,rat44,Tue 25 October 2022 ,ديربلوط,سلفيت,United States ,Before sunrise,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
0,jua44,Thu 24 November 2022 ,كوينين,الوادي,Algeria ,After sunset,clear,hazy,Not Seen,not seen,not seen,not sought,not sought
1,jua44,Thu 24 November 2022 ,Sydney,NSW,Australia ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
2,jua44,Thu 24 November 2022 ,Surakarta,Central Java,Indonesia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not sought
3,jua44,Thu 24 November 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not seen
4,jua44,Thu 24 November 2022 ,Shahreza,Isfahan,Iran ,After sunset,clear,clear,Not Seen,not sought,not seen,not sought,not sought
5,jua44,Thu 24 November 2022 , انواكشوط ,تفرغ زينة ,Mauritania ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
6,jua44,Thu 24 November 2022 ,طنجة,طنجة,Morocco ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not seen
7,jua44,Thu 24 November 2022 ,Kaduna ,Kaduna ,Nigeria ,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
8,jua44,Thu 24 November 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
9,jua44,Thu 24 November 2022 ,المهدية,المهدية,Tunisia ,After sunset,partly cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
10,jua44,Thu 24 November 2022 ,Abu Dhabi,Please select,United Arab Emirates ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
11,jua44,Thu 24 November 2022 ,York,North Yorkshire ,United Kingdom ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
12,jua44,Thu 24 November 2022 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,hazy,Not Seen,not sought,not seen,not sought,not sought
13,jua44,Fri 25 November 2022 ,Dhaka,Dhaka,Bangladesh ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
14,jua44,Fri 25 November 2022 ,القاهرة,القاهرة,Egypt ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
