Islamic Month,Date,Orig Location,Location,Latitude,Longitude,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
muh42,Thu 20 August 2020 ,"Dhaka,Bangladesh,Bangladesh","Dhaka-Mawa Expressway, East Jurain, Jurain, Dhaka, Dhaka Metropolitan, Dhaka District, Dhaka Division, 1236, Bangladesh",23.693452,90.4344304,After sunset,totally cloudy,clear,Seen by others,seen,not sought,not sought,not sought
muh42,Thu 20 August 2020 ,"M6,Tolna,Hungary","M6, Dunaföldvár, Paksi járás, Tolna, Southern Transdanubia, Transdanubia, 7020, Hungary",46.7758095,18.8703589,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
muh42,Thu 20 August 2020 ,"Ponorogo,Jawa Timur,Indonesia","Ponorogo, East Java, Java, Indonesia",-7.97122665,111.49889293326969,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
muh42,Thu 20 August 2020 ,"Semenyih,Selangor,Malaysia","Semenyih, Kajang Municipal Council, Hulu Langat, Selangor, 43500, Malaysia",2.9473911,101.8459911,Before sunset,clear,clear,Seen,seen,seen,seen,not sought
muh42,Thu 20 August 2020 ,"طنجة,طنجة-أصيلة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,clear,superb,Seen,seen,seen,not sought,not sought
muh42,Thu 20 August 2020 ,"بنسليمان ,بنسليمان,Morocco","Slough, England, United Kingdom",51.5111014,-0.5940682,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
muh42,Thu 20 August 2020 ,"وزان ,جهة طنجة تطوان الحسيمة ,Morocco","Ouazzane, Pachalik de Ouazzane باشوية وزان, Ouezzane Province, Tangier-Tetouan-Al Hoceima, Morocco",34.796757,-5.578493,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
muh42,Thu 20 August 2020 ,"الهفوف,الأحساء,Saudi Arabia","Al-Hofuf, Al Ahsa Governorate, Eastern Province, 36361-7365, Saudi Arabia",25.3696585,49.5865224,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
muh42,Thu 20 August 2020 ,"المدينة المنورة,المدينة المنورة,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
muh42,Thu 20 August 2020 ,"York,North Yorkshire,United Kingdom","North York Moors National Park, North Yorkshire, Tees Valley, England, United Kingdom",54.37734155,-0.887986789570117,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
muh42,Tue 18 August 2020 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,Before sunrise,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
muh42,Tue 18 August 2020 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,After sunrise,clear,clear,Photographed,not sought,not sought,not sought,seen
muh42,Tue 18 August 2020 ,"Ponorogo,Jawa Timur,Indonesia","Ponorogo, East Java, Java, Indonesia",-7.97122665,111.49889293326969,Before sunrise,clear,clear,Seen,seen,not sought,not sought,seen
muh42,Tue 18 August 2020 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunrise,clear,clear,Photographed,not seen,not seen,not seen,seen
muh42,Tue 18 August 2020 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunrise,clear,clear,Seen,not seen,seen,seen,seen
muh42,Tue 18 August 2020 ,"Semenyih,Selangor,Malaysia","Semenyih, Kajang Municipal Council, Hulu Langat, Selangor, 43500, Malaysia",2.9473911,101.8459911,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
muh42,Tue 18 August 2020 ,"المدينة المنورة ,المدينة النبوية ,Saudi Arabia",Not found,0.0,0.0,Before sunrise,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
muh42,Tue 18 August 2020 ,"الرياض,الرياض,Saudi Arabia","Riyadh, Al Malaz, Riyadh governorate, Riyadh Region, 11131, Saudi Arabia",24.638916,46.7160104,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
muh42,Tue 18 August 2020 ,"Blacksburg,Virginia,United States","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767,Before sunrise,clear,very hazy,Seen,not seen,seen,not sought,not sought
muh42,Tue 18 August 2020 ,"Oro Valley,Arizona,United States","Oro Valley, Pima County, Arizona, United States",32.4000525,-110.955317,Before sunrise,clear,clear,Seen,not sought,not sought,seen,not sought
muh42,Wed 19 August 2020 ,"المدينة المنورة, المدينة المنورة,United States",Not found,0.0,0.0,After sunrise,clear,clear,Not Seen,not seen,not seen,not sought,not sought
saf42,Thu 17 September 2020 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,After sunset,clear,clear,Not Seen,not sought,not sought,not sought,not sought
saf42,Thu 17 September 2020 ,"قمار,الوادي,Algeria","Guemar, Taghzout, Guemar District, El Oued, Algeria",33.4916197,6.7977914,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
saf42,Thu 17 September 2020 ,"‏لورنس Lawrence,‏ماساتشوستس Massachusetts ,United States",,,,After sunset,partly cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
saf42,Thu 17 September 2020 ,"Blacksburg,Virginia,United States","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,Before sunset,clear,clear,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"باتنة,باتنة,Algeria","Batna, Batna district, Batna, Algeria",35.5544227,6.1767747,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"المدية,المدية,Algeria","Médéa, Medea District, Médéa, Algeria",36.265344,2.766957,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"ڨمار,وادي سوف ,Algeria",,,,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
saf42,Fri 18 September 2020 ,"Dhaka,Dhaka,Bangladesh","Dhaka, Dhaka Metropolitan, Dhaka District, Dhaka Division, 1215, Bangladesh",23.7644025,90.389015,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"Sarajevo,Bosna anHercegovina,Bosnia and Herzegovina",,,,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
saf42,Fri 18 September 2020 ,"Kuala Tutong,Tutong,Brunei Darussalam","Kampong Kuala Tutong, Mukim Pekan Tutong, Tutong District, Brunei",4.781962,114.6092819,After sunset,partly cloudy,clear,Seen,seen,seen,seen,seen
saf42,Fri 18 September 2020 ,"Munich,Bavaria,Germany","Munich, Bavaria, Germany",48.1371079,11.5753822,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"Munich,Bavaria,Germany","Munich, Bavaria, Germany",48.1371079,11.5753822,Before sunset,clear,hazy,Photographed,not sought,not sought,not sought,seen
saf42,Fri 18 September 2020 ,"Accra,Greater Accra,Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",5.5571096,-0.2012376,After sunset,totally cloudy,hazy,Seen by others,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"Előszállás,Fejér,Hungary","Előszállás, Dunaújvárosi járás, Fejér, Central Transdanubia, Transdanubia, 2424, Hungary",46.8316103,18.8219252,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"Ponorogo,Jawa Timur,Indonesia","Ponorogo, East Java, Java, Indonesia",-7.97122665,111.49889293326969,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
saf42,Fri 18 September 2020 ,"Ponorogo,Jawa Timur,Indonesia","Ponorogo, East Java, Java, Indonesia",-7.97122665,111.49889293326969,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,seen
saf42,Fri 18 September 2020 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunset,partly cloudy,hazy,Seen,not seen,seen,seen,not sought
saf42,Fri 18 September 2020 ,"Medan,North Sumatera,Indonesia","City of Medan, North Sumatra, Sumatra, Indonesia",3.5896654,98.6738261,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
saf42,Fri 18 September 2020 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"تاوريرت,تاوريرت,Morocco","Taourirt, Rue Midelt زنقة ميدلت, Taourirt, Pachalik de Taourirt باشوية تاوريرت, Taourirt Province, Oriental, 65800, Morocco",34.408823,-2.8980697,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"بنسليمان ,بنسليمان,Morocco",,,,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"الناظور,الشرق,Morocco","Nador, Rue Sidi Bennour, Nador الناظور, Nador, Pachalik de Nador باشوية الناظور, Nador Province, Oriental, 62000, Morocco",35.1739922,-2.9281198,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
saf42,Fri 18 September 2020 ,"Al-Khoudh,Muscat,Oman","Oman Opticals, Al Khoudh A'Tijiary Street, Seeb, Muscat Governorate, 132, Oman",23.6333359,58.1999064,After sunset,clear,clear,Seen,seen,not sought,seen,not sought
saf42,Fri 18 September 2020 ,"الهفوف,الأحساء,Saudi Arabia","Al-Hofuf, Al Ahsa Governorate, Eastern Province, 36361-7365, Saudi Arabia",25.3696585,49.5865224,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"المدينة المنورة ,المدينة المنورة,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,After sunset,clear,hazy,Not Seen,not seen,not seen,not sought,not sought
saf42,Fri 18 September 2020 ,"جدة,مكة,Saudi Arabia","Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia",21.5810088,39.1653612,After sunset,partly cloudy,clear,Seen,seen,seen,seen,not sought
saf42,Fri 18 September 2020 ,"York,North Yorkshire,United Kingdom","North York Moors National Park, North Yorkshire, Tees Valley, England, United Kingdom",54.37734155,-0.887986789570117,After sunset,totally cloudy,hazy,Seen by others,seen,seen,not sought,not sought
saf42,Fri 18 September 2020 ,"‏ ‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States",,,,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"ڨمار,وادي سوف ,Algeria",,,,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,Before sunrise,clear,superb,Seen,not sought,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"Munich,Bavaria,Germany","Munich, Bavaria, Germany",48.1371079,11.5753822,After sunrise,clear,hazy,Photographed,not sought,not sought,not sought,seen
saf42,Wed 16 September 2020 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunrise,clear,clear,Seen,not seen,seen,seen,not sought
saf42,Wed 16 September 2020 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,Before sunrise,clear,clear,Seen,seen,seen,not sought,not sought
saf42,Wed 16 September 2020 ,"ديربلوط,سلفيت,Palestine",,,,Before sunrise,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"المدينة المنورة,المدينة المنورة ,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"Bolton,Greater Manchester,United Kingdom","Bolton, Greater Manchester, England, United Kingdom",53.5782863,-2.4300367,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
saf42,Wed 16 September 2020 ,"Bolton,Greater Manchester,United Kingdom","Bolton, Greater Manchester, England, United Kingdom",53.5782863,-2.4300367,Before sunrise,partly cloudy,clear,Seen by others,seen,not sought,not sought,not sought
saf42,Thu 17 September 2020 ,"المدينة المنورة ,المدينة المنورة ,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,After sunrise,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
saf42,Thu 17 September 2020 ,"Hafeet Mountain,Abu Dhabi,Saudi Arabia",,,,After sunrise,clear,superb,Photographed,not sought,not sought,not sought,seen
raa42,Sat 17 October 2020 ,"كوينين,الوادي,Algeria","Kouinine, El Oued District, El Oued, Algeria",33.4037855,6.8264542,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
raa42,Sat 17 October 2020 ,"تافيلالت بني يسجن,غرداية,Algeria",,,,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
raa42,Sat 17 October 2020 ,"حاسي بحبح ,الجلفة,Algeria","Hassi Bahbah, Hassi Bahbah District, Djelfa, Algeria",35.0747536,3.0270488,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
raa42,Sat 17 October 2020 ,"Sydney,NSW,Australia","Sydney, Blacktown City Council, New South Wales, Australia",-33.768528,150.9568559523945,After sunset,totally cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
raa42,Sat 17 October 2020 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,clear,Seen,not seen,not sought,seen,seen
raa42,Sat 17 October 2020 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
raa42,Sat 17 October 2020 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,After sunset,clear,superb,Seen,not seen,not sought,seen,seen
raa42,Sat 17 October 2020 ,"Sarajevo,Bosna anHercegovina,Bosnia and Herzegovina",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not sought
raa42,Sat 17 October 2020 ,"Sarbogard,Fejer,Hungary","Sárbogárd, Sárbogárdi járás, Fejér, Central Transdanubia, Transdanubia, Hungary",46.8874371,18.6196247,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
raa42,Sat 17 October 2020 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
raa42,Sat 17 October 2020 ,"Ponorogo,Jawa Timur,Indonesia","Ponorogo, East Java, Java, Indonesia",-7.97122665,111.49889293326969,After sunset,partly cloudy,clear,Photographed,not seen,not sought,not sought,seen
raa42,Sat 17 October 2020 ,"Medan,North Sumatera,Indonesia","City of Medan, North Sumatra, Sumatra, Indonesia",3.5896654,98.6738261,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
raa42,Sat 17 October 2020 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
raa42,Sat 17 October 2020 ,"إربد,إربد,Jordan","River Jordan, Irbid, Jordan",32.3635964,35.561242,After sunset,clear,clear,Seen,seen,seen,seen,not sought
raa42,Sat 17 October 2020 ,"Telok Kemang Observatory,Negeri Sembilan,Malaysia",,,,After sunset,partly cloudy,clear,Photographed,not sought,not seen,not sought,seen
raa42,Sat 17 October 2020 ,"Telok Kemang Observatory,Negeri Sembilan,Malaysia",,,,Before sunset,partly cloudy,clear,Photographed,not seen,not sought,not sought,seen
raa42,Sat 17 October 2020 ,"الناظور,الشرق,Morocco","Nador, Rue Sidi Bennour, Nador الناظور, Nador, Pachalik de Nador باشوية الناظور, Nador Province, Oriental, 62000, Morocco",35.1739922,-2.9281198,After sunset,partly cloudy,clear,Seen by others,seen,not sought,not sought,not sought
raa42,Sat 17 October 2020 ,"rabat,-- Select One --,Morocco",,,,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
raa42,Sat 17 October 2020 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
